Country,Region,Year,Water Source Type,Water Treatment Method,Contaminant Level (ppm),pH Level,Turbidity (NTU),Dissolved Oxygen (mg/L),Nitrate Level (mg/L),Lead Concentration (µg/L),Bacteria Count (CFU/mL),Diarrheal Cases,Cholera Cases,Typhoid Cases,Infant Mortality Rate,Access to Clean Water (%),Sanitation Coverage (%),GDP per Capita,Healthcare Access Index,Urbanization Rate,Rainfall,Temperature,Population Density
Country B,East,2019,River,UV,9.712722562239417,6.793580282799727,6.366325507215449,7.747679974706096,19.325837763906296,6.2742470188214945,330,77,15,0,22.370740083276143,98.16425846097638,31.724588161658,9441.917468317162,94.03875382406623,37.99803680112694,1162.6715418538874,14.538584307024404,258.270220247799
Country B,West,2020,Well,Boiling,16.019330208778893,5.314345653010246,6.44199136012003,8.948366332084206,22.880859722705132,8.082891448093246,405,81,17,27,0.7256095144017038,53.81471080818503,40.1059453792019,16428.193625554715,7.994454980129905,71.68820621028328,1309.2968404184514,29.68317053522585,3376.6115187914334
Country B,South,2023,Lake,Filtration,49.36911186474603,8.727757606344973,1.6684525014204588,2.429130472988153,28.512046946890194,17.46741553575049,38,67,10,6,44.115492656044914,43.224786944225684,78.72250752608929,5869.509497913078,41.43070156777454,24.595843744466723,1776.215111395347,26.82065547019793,1845.6138013630089
Country A,South,2020,Well,None,83.18958563935294,6.596141042434969,0.8114028578482058,4.369639463754282,3.081316809063911,5.237910258014078,203,65,16,11,15.746345970689262,54.66543553094931,75.11425130039898,18719.07966668068,86.20756809514425,48.59519728560063,2195.036535936463,11.402610623984295,2603.6138064219404
Country C,East,2020,River,None,46.05818729847411,8.005029915153333,0.3035401417589789,11.853500723057103,17.088314908843937,5.983423980178218,76,87,4,0,37.88145103531432,68.63712874917843,40.091702328439965,2028.8594336055794,60.685750576563,45.89691069479916,1184.868424743296,12.093836424347712,2304.938465619591
Country A,South,2020,Piped,None,44.22633377144024,6.507723707519753,2.3590628771929745,10.142702265356341,35.31012784717264,12.912219556393087,127,27,17,19,12.664792111070877,98.69458612843007,84.23874655175851,5567.9526916271225,34.71259382459768,47.66200789917442,547.1233087002267,33.09170879210703,3501.545503607445
Country A,Central,2018,Lake,UV,82.58403055633485,6.34329278642981,7.891497778423187,11.180691122508726,44.15380172207958,14.531641478171338,131,46,6,16,43.450469991299215,88.14010819891348,50.96362170415051,17724.805713709346,18.981552580259553,59.00846195932761,1028.7065898062797,26.138470658521886,2599.7321221890033
Country B,South,2021,Well,Chlorination,71.72320995213215,7.775933684502962,9.52714127283601,2.76463883277175,17.204227575952093,14.078103756668284,359,88,16,23,45.679605880685216,87.82182047084959,46.903285601061384,17963.15826771053,43.98126968629196,88.84642239637037,711.3240483752581,36.333078035894836,366.5124389120748
Country C,West,2019,Well,None,58.76583406589706,7.476850311091563,2.706859724993831,8.95131429502798,22.921105973010476,11.929711217251782,256,7,19,26,0.2522674102090172,96.49282246950933,71.6762394267131,5525.695303126083,22.074022620171284,16.91814269331377,1798.0425998499586,21.079259780463286,533.2915420886128
Country C,West,2022,Spring,None,39.177669958430094,7.336337016241393,7.394872231410771,8.599744456848056,41.34946507397874,3.555723075570314,31,46,19,23,47.714331353678006,61.134151924250915,51.14439062708462,18541.448344553744,11.281128591012568,11.395587465811383,2332.636921215123,21.933349555473356,2109.2249975240766
Country C,East,2018,Piped,Chlorination,93.74054584318465,6.638765237736275,2.782925281871327,9.926278731304901,45.305187860020126,18.670986376626203,485,77,19,22,43.98696903768381,48.58498704196296,65.8798162485104,16358.255945167331,67.20371632180479,73.55969617867135,719.2906448887877,32.77685596866773,4313.392699734828
Country B,North,2023,Lake,Chlorination,13.915324767960435,7.078736501638479,6.724586817288167,3.6025370663911542,16.35784850629276,5.616133669540613,43,71,19,25,9.894592877338738,61.62324599476901,81.85643575813295,15352.287614088684,1.44606777880808,81.2761515840139,606.9958201776053,15.338162688200127,3450.7496242937123
Country A,Central,2023,Piped,UV,59.42548859892176,6.509058003476749,9.819862714495857,2.0435105250924863,23.789684944090606,0.7039058489212602,389,102,14,28,33.29870621594828,66.95388350013495,36.0361343936241,13133.543885079898,60.01264608206158,51.22295664201112,2358.6390848717992,19.820891697159496,2251.3779313435216
Country B,Central,2021,Spring,None,78.66394316073561,5.3308235274375875,6.996399068063681,2.782822186801445,39.968362795743786,17.159104161756243,87,69,17,13,12.133257533720466,79.47877079106232,56.26883223821324,8722.158376423413,60.69878665431931,47.10590608125901,2410.145723881327,36.92754480280138,999.7853683023161
Country A,East,2021,Well,UV,93.85992980732158,8.223682505446305,6.477894989608064,5.616614219569429,0.3371713577169422,17.208169970264937,259,46,16,5,45.548014317465416,55.27383113861841,98.29096302850162,4610.272298373695,25.757347705182575,68.12689544972942,2579.251569724239,17.296630408781795,4588.209423357808
Country C,East,2019,Lake,Filtration,25.748532148435643,5.115396070651242,4.511107546313726,5.257998764051898,18.27642421396755,13.499711262333967,36,16,18,9,43.48653979450051,53.094166256615,30.39027131607427,10952.161546246936,5.559959998227093,75.51431352754167,1865.3819744988027,31.000305647632548,204.5930931948552
Country B,East,2018,Spring,Chlorination,6.172108927672104,7.557528708278955,4.548997642807454,2.198167785021691,11.630132847556784,2.785578513185487,130,27,19,8,38.62332475153421,80.38359966235723,77.64789294448127,4696.057118379056,59.91900902059165,59.24685259425992,1768.5626502242042,19.988216083476203,2319.513575311662
Country C,East,2019,Well,None,66.97142551598753,6.948970508523422,4.752700931969251,9.443585543253207,19.873342912624324,10.204962124237069,302,86,3,23,3.6895355839625887,91.27326394364837,98.16156003646385,9786.716784805034,64.729944551184,80.21849551603049,2478.5821761535785,39.51264937617677,4387.001122189921
Country A,West,2023,Lake,Boiling,4.9361340086042205,8.218520243470959,9.244120318996591,2.480545847848667,44.66477490706681,9.571354282713562,452,62,2,27,45.098432166369406,47.244609170514416,68.82870108172861,12570.653053956104,50.27931827435347,10.637344013070624,840.8484278803091,26.49337457639809,2797.452269673433
Country A,North,2022,Well,Boiling,45.47164553374687,8.887705496329382,3.919087709693745,5.191628803435282,49.37023613643485,4.180632389567965,291,57,9,10,11.576673803047383,51.11826970412591,59.45882214750148,13256.945298837167,82.77674000098388,83.83256238866748,1090.433176757122,20.765763314897693,4056.942561316409
Country C,East,2023,Spring,Filtration,0.4560919084360515,7.3606109870711585,9.082919103181473,9.451756157856916,5.576911680142399,13.83392410191953,242,27,15,25,13.155192507489295,72.92026557098825,50.42758029979275,15282.681986244965,65.07730085890462,88.19874113299896,722.9801000330558,10.835939785446127,3371.6308072790057
Country B,East,2020,Spring,UV,73.0981274304199,6.685347383608541,6.809472393346678,10.927945681745582,38.452014112707104,13.094493152854652,241,21,17,15,39.20716883151701,52.26650940400717,72.15002512610106,1776.7372922070404,5.719850677057703,12.188266244287913,2041.4146204581155,31.481889138271452,3066.592632040269
Country B,West,2018,River,Filtration,21.447152459732344,6.4307890115275175,0.3231026762561351,11.568810222913882,12.47398307043101,18.732377051241464,445,69,8,18,8.598347913423831,80.24332147320615,30.08532844669914,16232.838638063788,92.54720728854828,40.693091373974625,1120.076219548764,10.236116815636402,161.5644219771246
Country B,South,2020,Piped,Boiling,84.13494066859099,8.174887044236973,2.354962669618236,8.428818595693464,7.949417104054795,6.7815585299713295,362,41,9,9,2.155679238990438,78.43562989837864,57.21100471016623,8133.880892360691,98.87057595500004,86.54448898147598,1746.8621047686374,20.727223349362156,4085.3448989969256
Country B,West,2023,Piped,Boiling,79.11663070344959,7.522920101701738,4.584669905643699,9.705621138421334,31.328452592299517,16.126201922443546,35,28,13,1,44.27121410622602,59.74179291324542,97.83183923604705,4389.512638739907,63.966623900854295,59.63462724556021,1035.6920063631064,18.045633491333604,1668.6321645539663
Country B,North,2023,Piped,Filtration,70.73333581175633,6.824292656927042,7.048096330225801,8.143667960142155,31.28470077701922,7.138051198114512,70,61,7,16,9.972935138624123,62.96869400800992,57.601204530219235,2484.4743854517565,22.424052116848614,52.99945084579865,2287.693119239497,35.21907253097978,2439.970797528314
Country C,East,2023,Well,Chlorination,72.80390260626704,7.694911446279463,6.752066954835103,10.638788325388719,18.2182178193975,17.87742820322149,312,56,9,20,20.194499383184578,92.85351444309818,36.167550178620175,13140.912886097616,78.7851686060685,58.61194077526241,1904.660865403756,10.128425188100547,3666.8523721520037
Country C,North,2023,Spring,Chlorination,84.62170182908936,5.8137262187261225,6.234701869744553,2.9250893607859725,6.108023813673785,5.439573299881331,493,68,1,5,25.875895237778913,94.86589687235727,42.11635904098443,1496.4369595369008,33.29500100631342,63.48043209225423,1808.8108187628975,29.413212582234035,3305.492755119523
Country B,South,2018,River,Chlorination,6.418344796229092,7.717890137821582,6.608293073960175,7.279030262293471,20.445711945708133,13.778177607186654,305,109,10,4,45.89362395161929,64.1462579130233,48.08543920519644,1585.9984703262194,0.7081399042770831,80.81419701130291,1906.780082324387,14.856998613549624,1970.3950876926212
Country C,South,2022,River,Filtration,68.64377346135902,5.828067966019834,0.742142867093667,7.810461340333043,7.000739210308487,8.993290122358387,372,74,16,24,21.948882218308967,96.67221402992737,34.21687006486783,8913.27369330659,75.4772975521207,88.84963423762483,1687.705909673588,22.360638872701507,3456.1034991688266
Country A,East,2019,Piped,Chlorination,53.26158032502607,7.9170380090174515,0.9034817222518554,7.348206803061881,42.087031598945416,5.182744157709673,252,43,13,3,3.401648626744075,81.20649013402824,36.6973280756171,2286.313140470913,41.31477809241548,74.49752332131615,2948.435385635594,17.90572088636785,1415.8804802346249
Country B,East,2021,Well,Filtration,61.66151276537587,5.850801047297858,7.619194955942239,2.918159369609043,47.115527524677894,9.703393423069466,309,68,6,10,40.16659633771076,64.21784635733971,98.11290974989916,16445.098586681717,80.47110195037568,52.611470280832094,2641.164645933257,17.558332690701413,4665.867020676041
Country C,East,2020,Piped,Filtration,80.40565268434804,6.315032597798854,7.377566471009853,7.980208574795217,11.340592623049716,9.560413507654308,441,67,18,6,42.847037746044734,80.1058695750786,35.0991362284869,14164.224498178268,33.562774866560254,89.97758794541576,1231.5607280083336,14.419768218491562,1687.7127918456151
Country C,South,2018,Lake,Filtration,1.0302052664163952,5.137347348056879,3.3811593549180152,5.18032246333786,35.31990837205253,3.7181912345404244,443,127,8,24,10.663106773318859,55.543274267876605,48.21991775958336,5597.771425366207,36.30222051519849,74.33515022618457,1014.4661245275616,30.75207555711276,3896.565957959565
Country C,South,2018,Spring,Boiling,97.48382405105916,7.957415901626954,6.37789547250645,3.1918927037680316,38.64223389234904,17.610910419926885,99,0,11,23,17.088042776535207,89.0001957144326,68.86241312714927,14462.575446864414,29.23773679052418,47.7745448123803,2504.105596847558,19.133136856170324,4913.98299244423
Country A,West,2023,Spring,UV,46.787628207249284,6.398274450387758,9.253725060279802,7.113553787000394,49.950673167223876,11.735427899734086,133,28,7,5,5.862809035101507,81.50814094815914,83.62140690200113,1361.2144286605742,95.4610552766595,50.870349786037394,1946.0970529938775,19.72440836573902,3768.402388752946
Country C,North,2023,Spring,UV,16.73898190776878,7.445392402587313,9.526228640326803,8.04585997170566,6.29546071903408,3.7098787019863066,117,0,11,9,3.798356437289796,60.2578499359629,47.582767032868745,5394.52206541133,60.952419753301335,87.23192204100954,2951.0802230001914,38.55267948694747,3052.0693564274648
Country A,North,2023,Well,UV,36.24692463638116,5.1831912711116574,3.0292155727947923,8.831970726937435,43.552370851225355,19.561767118648664,283,33,16,10,7.034973959962914,92.90978110033684,84.40310353457934,5842.754452460467,98.2689006024697,32.09532017876201,567.8550474931627,21.512241443781082,514.1018802629405
Country A,Central,2019,Well,Boiling,86.80450375684207,7.05513205930154,0.6708401705108902,2.8616615082124945,10.906252850371095,10.180037968966793,123,63,7,19,14.862904815143668,67.36326156089402,90.0368278967482,16536.814060998622,56.36203874247667,33.19537745301953,1464.118450459198,26.77111960258411,2724.870594308786
Country C,South,2020,Piped,None,49.01044239403301,7.002216481800993,7.5490297366173795,11.079775230525582,14.174193765814664,2.3702627687424282,13,26,11,20,49.36926669927005,69.77968681301437,77.74029247367217,8933.19969641414,69.70692692677422,14.128867625568828,1850.8696956111487,25.368714122649454,3654.1368352721665
Country A,North,2023,Lake,Filtration,90.4377093987623,8.011626603771553,7.631494505313151,4.1758332214594205,46.924586176732554,17.07305684494393,30,52,7,21,13.733211269329315,83.62988055934909,90.98097635412101,8995.294388605895,9.202506516963494,67.63872013421519,776.4290769154551,14.127538564553468,2491.664025851474
Country A,North,2018,Lake,Filtration,37.578331868927485,5.259845993768882,8.853047708349497,8.298832720231577,7.961182396126687,0.15782121531294768,189,92,15,17,7.926883155079889,55.40011035544815,67.94908763769753,14380.589113118798,76.30261338521301,27.24413585956573,2737.5246688100688,19.797597151928947,3513.8969090851106
Country A,Central,2018,Well,None,32.01002439957463,5.54559253677882,1.3997271292634716,3.684518975560232,36.598858832192924,10.654073070054046,62,59,12,25,21.440844528384662,83.91758976476947,83.96983210339533,11680.021626108368,56.46632216537252,63.94946053426164,1177.973497613676,20.56311351009252,4892.884206784881
Country A,East,2019,Well,None,77.69594040171881,6.753648602056035,1.0111722486061159,8.246948250739823,47.676344768820975,13.22046049937341,62,82,14,19,30.558690512150843,72.83750001117755,49.12269053745273,8412.52489503658,68.50723865918866,84.64388466914733,2293.4801693251907,39.7661326605259,2333.284601396289
Country A,South,2018,River,Filtration,80.77521464004347,6.642439964162309,5.522625027368527,5.1055081214096365,1.7598255039607824,2.4574705498764726,37,78,14,2,45.92074653082892,72.30425427274335,49.43598483560028,14341.024530463483,55.300133538854205,75.77245279436045,793.746079098684,21.11909421348713,984.3964929696467
Country A,East,2022,Well,Chlorination,81.91667392408804,8.959194086181588,0.03964893781894352,4.598311432033668,22.871271341531873,1.5465424757245794,125,80,1,17,10.566618425925057,44.54316297611848,68.37025221013256,11556.542675408311,18.52882680740453,88.68627537382841,2786.9092517004947,14.581465139892227,3081.238465105706
Country C,East,2018,Spring,None,2.899305031988253,6.089287279281811,3.933030373144124,4.536201205523142,0.32340229124185327,14.574083672785068,100,5,19,3,48.45870680553311,70.98641114536103,87.02293537350735,9109.80600549555,54.614196291873526,40.66185067189504,2187.4928608729233,26.25891511559453,574.349184363011
