Country,Region,Year,Water Source Type,Water Treatment Method,Contaminant Level (ppm),pH Level,Turbidity (NTU),Dissolved Oxygen (mg/L),Nitrate Level (mg/L),Lead Concentration (µg/L),Bacteria Count (CFU/mL),Diarrheal Cases,Cholera Cases,Typhoid Cases,Infant Mortality Rate,Access to Clean Water (%),Sanitation Coverage (%),GDP per Capita,Healthcare Access Index,Urbanization Rate,Rainfall,Temperature,Population Density
Country A,Central,2021,Piped,Boiling,57.75166374939968,5.904579669871511,7.1327468839879495,8.078203293579016,40.69016691521852,16.656731185193856,29,19,4,5,32.89601481559466,49.389174650753766,33.749610493773716,18608.754382477513,69.98848707203945,80.92389726912072,1899.0191626783228,25.185738032635754,3044.8010754323104
Country B,East,2020,Piped,Boiling,92.0633234137535,6.331795702295608,8.201523914839138,6.820326417162853,44.84207364181341,6.21913936422925,324,74,0,10,9.556734957627711,49.90426252845678,73.52138795648204,7873.747612712848,42.35267096047285,52.61175076131416,2277.547540937242,37.70571583173107,2743.044435207955
Country B,North,2018,River,Filtration,15.462764329455169,6.367662404709444,3.835305078268542,5.733789006703342,36.09959444610179,19.253783269804316,211,92,9,28,38.07221519823332,65.70930306026378,96.43308367540384,18063.202226478636,83.72655326899502,79.12208437195065,738.2825999311883,12.019128757404639,3382.8925807429614
Country C,West,2021,Piped,Filtration,39.390557753252764,7.244834439192047,8.570476993987079,9.191631818167973,34.497404814274944,18.090874745167344,211,93,17,8,24.937559296547008,74.6769866888267,75.75457717323172,1070.996175052347,40.90158703401342,42.37638066703695,2972.1015742496497,38.902186456118805,1681.1303344157
Country A,South,2018,River,None,12.974617113673181,8.924885991785377,8.883566629755466,6.243060433863686,20.608229365130327,11.305967143426239,37,42,10,14,28.83455010068912,99.70269403946855,74.93928967872361,9437.347117290099,40.745682541132666,38.51368460983784,2681.011940395078,25.30719697302751,3049.5489904751867
Country B,West,2021,Well,UV,25.780808567579527,7.466710850007934,4.946808844701364,2.7261323177471213,30.701116515127065,8.703795249745113,84,2,19,9,23.37528217238526,40.89981729970629,49.17161792366631,11729.560747852833,96.73129177105403,35.686682957145294,1089.6394420448396,17.468824068830774,2920.102560722121
Country B,East,2018,Piped,Filtration,97.57381218126302,7.029012670392699,5.992129419742211,4.698265962929478,17.356303889894548,18.050952556599352,95,25,9,3,38.87664477711106,47.69143927187368,41.26523522869243,1884.6846338495552,99.9143566918178,11.870951943462229,2380.268380311768,14.569358204795096,1499.2624102853977
Country B,North,2021,Well,Boiling,13.833851834546685,7.622843808415493,9.368956614442519,8.652142930460966,45.84320543944242,4.9750201219859,423,98,2,11,2.489183112567778,82.86669863129421,73.85301564264503,4672.027100017596,61.27770375339655,25.995657209431535,659.2356432628505,18.17163468139983,1297.297519640697
Country B,East,2022,Lake,Filtration,60.83114322580071,5.10663952635325,9.124794346674868,2.6004774725949713,36.35196187250651,11.014286741810572,139,38,12,13,31.68385973392417,66.04422823568561,68.14471313139867,4523.327180164404,81.59142864355468,16.601892115387635,1624.9407034050355,37.762150336276946,955.9566223863624
Country A,South,2021,Spring,UV,95.7761223657578,6.299481115484761,6.159041565157909,8.509724609366712,15.373386674368827,16.694999154698728,334,93,17,7,1.9164557156180262,50.42849869809224,99.57189596521867,13747.600976313352,69.98841376424326,51.03767384767451,815.8169656040707,31.2839044096667,221.4199396246722
Country C,Central,2022,River,Boiling,81.64853258352797,8.689849476133915,7.141385884532631,5.319842641151266,1.0455542559340114,10.359823181737838,0,72,2,17,35.380442406059665,98.87665123850313,84.47143975395124,14115.232846523288,40.64405129830856,65.96475018666143,2702.3978688848465,11.40223893318402,2078.6209005672163
Country C,South,2020,Spring,None,42.68092427054601,7.300769835120905,4.984431342754499,4.842906948267032,29.21378371015849,19.023031662150256,399,115,17,15,25.675049433251846,42.811038249725286,63.165181238915785,8365.477199771474,90.75478139722631,79.66393624547199,2175.1024025270194,37.94525786996343,1075.762397406698
Country C,Central,2021,Piped,Boiling,31.498914706072934,7.259224169713329,6.4866396045731936,8.501377683854066,20.42142134914823,13.372885463142634,397,39,14,5,0.5073521399427461,52.430623868803266,41.64799047276335,5409.934458531213,33.810357424711825,54.26791029720021,2657.773017511636,20.63190559489469,4023.5193915992736
Country B,East,2020,River,Chlorination,79.73157252866721,8.60672675612791,1.55036349576414,6.321610586159666,45.75373817592829,13.51336716177032,404,78,5,21,24.308916160799072,62.62324506824271,77.43136470880307,14545.49252720077,94.75030309501878,68.43798933890875,1506.9293393354164,12.113112630831262,2640.4648285081166
Country C,Central,2022,River,UV,15.228241066484626,6.322644177478201,7.025270009789791,2.217096887327463,7.1420084164899755,5.229743274542596,208,27,0,9,10.550343956375757,52.88522943339842,31.531153183638448,16422.879794342833,25.422065442127394,51.90949689016513,1763.6174634166184,10.03259653942985,3999.936665901496
Country A,West,2023,Well,Filtration,75.53021659590078,7.794898327224666,3.1833604927112713,3.575951103497031,36.00207951301976,16.677146783514598,99,62,1,24,43.7090860533755,81.78735382024402,77.31515204085902,15236.128658583246,80.91259719609299,87.95345763881375,1173.9237510349724,29.91364210110647,3574.5591107608016
Country C,South,2019,Well,None,47.97715226592785,5.296850768055472,7.75983792140296,3.4101751664418627,3.6611838322222425,7.292495704920372,58,12,7,27,11.20060967939499,55.869758914325985,45.456226511633055,2378.1473213041536,8.603213294299772,44.79323049027478,2748.9764032441685,31.3275580762922,3763.3846550018143
Country A,West,2021,Lake,Filtration,25.55628078889193,8.442387845302644,9.839785051167535,10.250930309685266,2.111160965654557,5.199495688876958,169,104,18,9,6.420655589923324,57.8676012009996,82.16313322058575,9228.448073629199,6.040766571765799,70.50324750718194,1707.599199485756,25.47504017558861,2239.3015997471266
Country B,West,2018,River,UV,65.13750837550104,8.170643241314213,1.8080250091008232,5.659954897165242,13.547860732591726,14.526720040970641,482,38,8,10,33.17508202692483,53.79595165969884,40.12813939867971,15015.927849257054,88.26704699334428,56.00422028658551,1259.652359435856,19.502797004549052,1826.5693874776755
Country A,North,2023,River,Boiling,81.63477341098101,8.969165202247478,4.584614610971735,5.69819603867683,16.42428635054245,1.7011415411344522,481,126,15,25,9.893154165811847,98.3382924195244,49.08980854337027,1842.206051220723,88.1497992735341,45.629800121273895,570.2052295334419,21.379694819723177,2916.1324235516804
Country B,West,2023,Spring,Boiling,59.15318723450661,5.957366980456716,1.627748576723591,10.104479116350303,20.344974032565432,10.401481215916089,202,42,17,1,48.798063231577174,52.19149901699642,60.54312806099646,5648.136315269056,86.87435167978393,22.49716373191621,2079.6117651904106,38.18191626027982,2755.628183028068
Country A,North,2018,Well,Filtration,10.639439327923462,8.140885709553363,0.9760933499121194,9.25357944828172,24.72932265980367,13.327729880702247,148,86,9,29,19.259423788596287,80.10099533545645,97.27153577183998,6110.996665236043,42.78788081665938,16.26015587936483,573.7272732849506,12.941513052093558,2890.228503448461
Country B,West,2020,Piped,Boiling,43.193178075510765,6.741851603404053,0.8545322333697503,3.1268824681002974,7.931239680292935,11.521394839324113,54,20,4,5,7.823504709000528,85.07682639418113,51.026506110128295,5367.578762929123,38.83069059559189,82.54019339769427,1682.0631358826533,30.375126654507145,1870.596101544007
Country C,West,2018,Piped,UV,71.73243830113914,5.759251779463355,8.094721250224637,8.768096362336578,44.69491555380834,10.265834487690935,413,105,7,14,18.442359088653117,58.853519758052634,77.79018907991559,18547.37839431412,6.7749388785496745,39.80910815769427,638.6680186569611,13.533373561853708,4985.207633836973
Country C,Central,2019,Spring,UV,26.636750731387327,6.926844286716497,1.2017346136064977,11.93261831012852,37.11444404347656,17.94886237268521,204,68,12,11,35.43986366136733,43.233051148886034,51.64609533460185,1636.9523232418778,50.77713997256063,22.56637935832024,2535.62665465171,15.267019620658285,3163.8053705223433
Country C,South,2023,Lake,None,24.23919210354992,7.271927918624446,0.9064224049059277,3.259539861006127,17.950186391503976,5.424982581707978,324,66,9,23,13.021714649254385,99.01078460501319,99.88104309231198,13302.406078003432,67.1255371112253,89.88958065890958,2689.3965948554614,39.52857932309736,14.91642740360705
Country B,North,2022,Spring,Chlorination,90.53069562550823,7.143761272053619,9.473077210056534,8.612845178236071,28.420994085149946,13.18767280866961,41,66,17,3,23.35721152424283,61.08269027457247,58.0912265326498,16608.851398030216,27.306559036691592,16.02551913855475,1045.8571251740282,25.82355719445673,2652.529164832244
Country C,South,2019,Spring,Filtration,50.36478208864293,6.814729872926627,1.3403119944149422,8.348917221407476,46.71823306475654,5.8673729826739525,268,84,11,19,11.246188165122017,50.906415206275604,51.5969705584776,4919.380995019019,64.56276711510601,75.77230295326545,1222.9431032100579,12.050857150924628,1164.6557355733376
Country C,South,2021,Piped,None,19.9868712088602,5.484473469961527,7.334065098063508,5.143531258482312,37.03068322131487,8.984607668276483,215,37,8,9,21.06406289736246,52.79190117424051,91.84750429642945,14779.042575647762,2.450774436412406,88.11838050054114,2963.398762878631,12.890830759123771,3652.774632030472
Country C,South,2019,Lake,Chlorination,85.05833781427413,7.834431976956126,0.4453020313903411,9.88467587223937,7.2070184516652755,1.109391892899645,480,133,9,18,32.18964364244986,47.891268602444704,97.54384338175467,6558.674679831695,47.68571435672801,57.16229606294328,2854.799493141298,28.214883641339508,574.7566131178754
Country C,East,2022,Lake,UV,34.33129154998839,5.931709189093082,7.910047084661931,11.153661677639523,6.164169555211013,16.726184472845013,162,60,19,6,41.25439229237105,41.10752704254384,45.63010411507283,15596.989617908237,70.24564488960564,79.4701612712393,780.5205267113354,17.675499777721914,243.34252919781892
Country A,North,2022,Spring,None,12.523255384044596,5.819451162531051,9.998391978181884,11.80153750660331,47.09456774142527,17.635072955409516,235,66,18,19,0.3257546088323404,58.63928333178235,66.43748369312208,5425.151197114728,34.7383585382728,47.260918933158386,1149.1369883572338,29.963549587931972,1812.8983576355722
Country B,Central,2018,Piped,UV,82.0396429018868,6.593423358726325,3.793384439367368,10.872419256129458,5.433762646599677,15.676322427519537,48,0,15,19,4.1720548776326085,81.68681063660583,32.81558292451248,19283.775170225024,96.96575252029045,38.37312414882299,1167.0742599097202,38.534214790144674,1156.9413569870644
Country C,East,2018,Piped,Filtration,68.07807602266143,5.568086995902768,7.463764619982591,3.764459269490135,41.43803512728358,12.286834800440305,403,76,0,19,3.429039480390167,73.86929508416956,57.15545042462292,15155.764342754754,62.40917251325677,33.0495120380057,1449.2116981196395,27.308554270197646,2443.309945172018
Country A,Central,2020,Well,Filtration,83.41282678273119,7.861151954433369,6.265801603677544,4.836745538421801,19.061188324130697,13.006328236980151,313,34,2,2,0.0666976636389982,90.72716450404496,39.42102779330332,19576.933046360427,70.15713931499266,22.942357211266405,1132.8797454722085,20.794311344641056,3750.1548159427166
Country B,East,2019,Well,None,71.08887958389718,8.243394114049508,6.863893566854706,7.883942851102172,46.55393128448356,1.1943429750511725,224,70,11,12,18.111802656867248,89.78696281946469,91.01153937386539,12081.631124707392,7.695547346485143,32.441766454033456,2029.6279628995098,23.359784793705312,1717.1902962167424
Country C,North,2019,Lake,UV,76.82062848545857,8.081620652079703,3.219131776535323,7.205973479193427,11.27614546385426,3.636970432490243,340,110,0,25,46.28157358009031,68.00520636748718,47.89005416561189,13195.256869224591,80.38452911540604,70.29687070075408,2941.505560269366,15.304669151052837,1198.0579149681214
Country C,West,2022,Well,None,69.47515371213208,8.414779245854927,3.270287080826817,6.3293660599437755,1.6806524142361334,17.668416244071736,135,30,4,21,26.225275593421298,50.71725229140311,88.7846181785176,1839.2411871525637,66.76118694027323,76.06338874197513,1235.9656124994704,11.019887801908483,4819.903563505707
Country C,North,2023,Well,UV,94.52224247925483,6.122775074630966,4.616557857428873,11.777203816341677,2.074286614411447,2.700039278847788,450,96,8,3,23.74557016795035,41.952158964827014,44.5261698767521,9673.490322918926,0.8763568544758349,75.70520921164996,1436.9941770147243,15.459275210063227,379.3616342680396
Country C,East,2018,Spring,UV,68.63628214339172,7.186992686207846,5.944121389399245,3.020201685519896,47.40690756697154,8.089698232679492,232,102,1,11,2.522662530727743,93.42880007886195,74.05429815412744,11327.731090444628,60.23702088258746,51.04913367101989,1936.5374066345337,19.123552448627496,3226.302744795643
Country A,North,2018,Spring,Boiling,4.084742633357674,8.158286956998985,2.5008681500138352,5.5625396459297445,28.973571737877286,6.119502525634555,146,56,10,11,44.60595289578547,96.87375559542556,31.73575915519265,1831.5586018152749,51.628074713764214,48.22153750976295,682.5508780253771,12.19261337702071,1523.2151674526094
Country B,Central,2021,Spring,Boiling,43.9186160156113,8.213938373991683,4.2758464372133345,2.4987335143421765,49.28623144149037,2.519772418856814,246,75,15,12,29.878340376459878,73.5695113752087,49.53064627197839,18821.222683331143,61.53168157535921,61.5883113319766,2720.2817751967555,27.417036510728234,3840.95080196408
Country B,South,2020,Piped,None,5.021058495495301,6.014293862895466,5.41132738226618,6.427591240578352,21.635646192295837,11.863400643560212,213,86,2,17,45.54619295842792,70.32054487007129,84.04141141898931,7155.84848336267,71.9215993777734,38.320738644224186,1218.645475752989,27.003161542912512,4297.42105305563
Country B,Central,2023,Spring,None,53.895232350546486,7.330535008789455,6.469940545876266,8.822295359785997,1.9172686838911435,9.699634845768813,162,64,7,15,14.447092822507896,58.76944046452313,76.44871927162504,1680.095874713688,98.72134196962914,34.60029547818968,2263.0966538600796,35.40197607793374,2765.1396911714364
Country C,East,2019,River,UV,14.260251658749358,6.803650144696611,3.055700836924938,10.501058203529523,7.835767294783485,10.80810061816292,327,33,2,0,39.81828737451679,43.48120962749488,43.39661300622959,17955.556789350405,73.72322963249756,18.34771890245878,661.3540553742423,24.33257668451117,1573.9268978605712
Country B,East,2018,Spring,Chlorination,93.12284855060227,6.017531719308751,7.778104443525377,5.23455672913121,23.086705668822077,2.283858120737434,320,92,8,16,30.16093541601797,88.78545762494073,97.87293063575763,2980.609284533565,88.85070002886457,52.43527647034931,1537.84612710323,28.72570195973359,828.3508143876296
Country A,Central,2023,Spring,Chlorination,86.53108543677777,6.723214009756111,8.710532991865659,11.778736037977566,47.799673738905774,9.674387174444304,418,59,2,0,41.88990954187227,40.149481395764646,60.53429130145508,11202.157802667269,37.987757721065705,46.68481171931501,1362.9702477574674,11.697197281509235,4395.608950471442
Country A,Central,2023,River,Filtration,3.410204867812816,5.799086694677378,3.5312268297051386,11.074178626562722,24.766413731315794,2.4768596900305195,401,91,6,0,49.95817982608459,81.08835339388818,37.94685256433981,4263.097890796971,85.94373000556249,41.288804714449874,2727.760606535269,10.80105393996486,4725.571563929451
